Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
North,Chalky,Barley,433.35746600509987,16.56275051788711,TRUE,TRUE,Rainy,91,4.728850077765533
East,Peaty,Maize,389.66162940564016,29.05183218769353,FALSE,TRUE,Sunny,88,4.200709788
South,Peaty,Rice,124.20407942238946,28.38854078647401,TRUE,FALSE,Rainy,82,2.762722834549354
South,Chalky,Soybean,732.1718351617684,25.561556652088704,FALSE,TRUE,Rainy,112,5.175805874612114
East,Silt,Barley,134.07956767259267,15.876477991412287,TRUE,FALSE,Sunny,73,2.101391704525365
South,Clay,Wheat,191.72096771629205,21.226216865730763,FALSE,TRUE,Rainy,114,2.4063357992706202
South,Chalky,Cotton,780.3927291120283,20.66390483,FALSE,TRUE,Cloudy,73,5.6555977640569886
North,Sandy,Barley,733.6002285355514,35.903368790608056,TRUE,TRUE,Rainy,61,6.7070616088830235
West,Sandy,Rice,475.39302381955724,22.768748532769358,TRUE,TRUE,Sunny,79,5.803346236814229
South,Chalky,Rice,689.2985116282686,28.066781755543516,FALSE,FALSE,Cloudy,70,3.609081537526598
West,Loam,Barley,511.7558206250174,21.207202748976652,TRUE,FALSE,Sunny,78,3.942845176666721
East,Silt,Cotton,207.29119021367805,31.198047412481337,TRUE,FALSE,Rainy,66,2.765759075794967
East,Silt,Maize,951.2429763768331,29.58851955345586,TRUE,FALSE,Cloudy,91,7.496235652255053
South,Peaty,Soybean,349.8747989209835,15.29671711408488,TRUE,FALSE,Sunny,97,3.593191263876046
East,Silt,Maize,505.6536424982869,29.810577274101625,FALSE,FALSE,Sunny,68,2.6386719232147966
North,Silt,Wheat,916.7655026966555,37.082331831021676,FALSE,FALSE,Sunny,119,5.5751659089344745
South,Clay,Wheat,869.000142,36.031697599769956,FALSE,TRUE,Sunny,67,5.7324460859655515
South,Chalky,Cotton,821.7168958595769,16.607150211685195,TRUE,FALSE,Cloudy,105,6.635589551326684
South,Peaty,Cotton,697.9369814619871,16.09323954030704,TRUE,TRUE,Sunny,142,7.316937379
East,Clay,Rice,442.7695605635699,19.972286176546085,TRUE,TRUE,Cloudy,99,5.229330718307453
East,Silt,Barley,414.8517789962505,20.586207444611887,FALSE,FALSE,Rainy,136,3.0409701668301587
South,Chalky,Cotton,692.5194665594287,32.32797084894913,TRUE,FALSE,Rainy,88,5.534829342728613
West,Sandy,Soybean,664.5001643299726,39.94607211156982,TRUE,FALSE,Sunny,87,6.235636246537466
East,Clay,Maize,484.21652670566755,31.430416238383465,FALSE,TRUE,Sunny,103,3.855396023235982
East,Chalky,Rice,826.9211759121309,38.19090114742755,TRUE,TRUE,Sunny,98,7.290974234043512
South,Peaty,Wheat,561.8971136519565,36.49912531473062,TRUE,FALSE,Cloudy,71,5.1545226879931105
West,Loam,Cotton,774.3342952,32.30731075054354,FALSE,TRUE,Cloudy,94,5.615585514
South,Sandy,Wheat,172.75805878705177,17.625369877497473,FALSE,FALSE,Cloudy,93,0.7657648013911252
East,Peaty,Rice,224.9550186423674,23.474221780996874,TRUE,FALSE,Rainy,99,2.9844010260958553
South,Clay,Maize,151.66687636358444,18.34037416072349,FALSE,TRUE,Rainy,78,2.275786448478621
South,Chalky,Soybean,293.7074630389489,15.865020352309138,TRUE,FALSE,Sunny,139,3.4529884438570093
South,Peaty,Soybean,758.7750525903757,37.70587598039747,TRUE,TRUE,Cloudy,108,7.8295735469838075
West,Loam,Cotton,819.6666420540507,34.53139863775481,FALSE,FALSE,Rainy,107,5.2369891098646955
South,Sandy,Maize,249.49235231469527,35.279178726175346,TRUE,FALSE,Sunny,94,3.703237479748454
East,Silt,Cotton,509.0783912363318,16.051075076550113,FALSE,FALSE,Sunny,63,3.083749955751987
South,Peaty,Soybean,319.2448612,39.644361404365654,FALSE,FALSE,Rainy,96,2.930005164
West,Silt,Rice,238.00481349598428,38.542278197037774,FALSE,TRUE,Sunny,70,3.125549930341992
North,Sandy,Soybean,553.2285217365627,17.14930396716781,FALSE,TRUE,Sunny,143,3.242690164386846
West,Loam,Soybean,499.4356858674691,32.33175605077029,TRUE,TRUE,Sunny,111,5.438318875132863
South,Sandy,Barley,522.8458675140608,35.17466367,FALSE,FALSE,Sunny,104,4.141023630010632
North,Clay,Cotton,507.2274284338562,37.07673356533233,TRUE,TRUE,Cloudy,108,5.4019779654522475
South,Peaty,Maize,462.37589739282873,22.479858495427276,FALSE,FALSE,Sunny,104,2.906298254083542
West,Loam,Wheat,659.4310154280944,37.40941525934127,TRUE,TRUE,Cloudy,88,6.510799151302987
North,Chalky,Maize,388.4856760278854,15.45653746530844,FALSE,FALSE,Cloudy,61,2.8932875843123322
North,Sandy,Soybean,253.84723622041813,20.70000231121103,FALSE,TRUE,Cloudy,119,3.111812755539056
South,Sandy,Soybean,412.00230586485895,28.67093900225953,FALSE,FALSE,Cloudy,109,1.4977065248746908
South,Loam,Rice,411.56698473671486,24.486289852423944,TRUE,FALSE,Cloudy,64,4.178179020093766
West,Loam,Cotton,390.37948038720447,31.57543519031983,TRUE,FALSE,Rainy,92,4.763478218442405
South,Sandy,Rice,798.5211920813817,38.46358199790502,FALSE,FALSE,Cloudy,137,4.9479166996072745
North,Peaty,Barley,755.3063808494743,23.927065405802573,FALSE,TRUE,Cloudy,78,5.396547307457047
East,Loam,Barley,685.9708741382703,25.946052435665244,FALSE,TRUE,Rainy,140,6.2828910245840675
East,Silt,Barley,809.453476,21.464132873997546,TRUE,TRUE,Cloudy,122,6.694039002
West,Clay,Wheat,175.9164793352785,29.64924625183494,TRUE,TRUE,Cloudy,144,4.923901293686052
South,Clay,Wheat,224.87192660295608,35.611671747101894,TRUE,TRUE,Rainy,120,4.769528765119903
West,Silt,Cotton,262.58234990708513,33.556651172884195,TRUE,TRUE,Cloudy,100,3.733105687291922
East,Peaty,Soybean,714.6361359823437,23.172129234105583,TRUE,TRUE,Rainy,125,7.266341260819731
East,Sandy,Barley,916.1392359525252,23.636883064725062,TRUE,FALSE,Rainy,82,6.668017494038037
South,Loam,Maize,669.5505804631277,38.57141634179747,TRUE,FALSE,Sunny,66,5.611373544971471
North,Sandy,Cotton,603.1426758823261,16.017408613570595,FALSE,TRUE,Cloudy,121,4.276926137284753
South,Loam,Maize,337.1429677270781,18.724630703554812,FALSE,TRUE,Cloudy,65,3.140816960433156
East,Loam,Rice,875.6138861936137,23.101049161208035,FALSE,TRUE,Cloudy,119,5.9931149710356815
North,Silt,Rice,558.4407941780603,30.27874396280422,FALSE,TRUE,Cloudy,106,4.033142074318446
West,Clay,Soybean,525.7285564,30.234280851637095,TRUE,TRUE,Cloudy,147,5.706201837354265
East,Clay,Cotton,592.1742951729523,35.27372717011018,FALSE,FALSE,Cloudy,78,4.057426175968441
West,Loam,Maize,147.05490512711486,33.007800948745455,FALSE,TRUE,Cloudy,98,2.8213099637365677
North,Loam,Barley,544.9197083,27.59382320004971,FALSE,TRUE,Sunny,109,3.8811448081823476
West,Peaty,Maize,843.9052265780782,19.739252472290165,FALSE,FALSE,Cloudy,139,4.299700402909198
East,Peaty,Barley,982.0896796229594,28.452189716243563,TRUE,TRUE,Sunny,89,8.744328384782428
South,Chalky,Soybean,461.96516618655113,23.950496522994552,FALSE,FALSE,Sunny,146,2.2284746875244124
West,Silt,Cotton,452.36928148628965,37.01667303,TRUE,FALSE,Cloudy,135,5.029536505323723
East,Silt,Cotton,889.2830999776129,39.58158227918442,TRUE,FALSE,Sunny,91,7.806131091809919
East,Sandy,Soybean,221.3086070796344,20.60451564,FALSE,FALSE,Cloudy,131,1.4009818327717898
North,Clay,Soybean,346.7258589301637,37.593753990992404,FALSE,FALSE,Cloudy,124,2.4670045773955134
East,Silt,Maize,561.1608667513078,31.78001305165685,TRUE,TRUE,Sunny,75,6.2441299375887995
South,Chalky,Wheat,280.31637854590167,17.348427670422325,FALSE,FALSE,Rainy,130,1.3017421228324877
South,Loam,Maize,592.1313158113846,23.810390463708245,FALSE,TRUE,Rainy,119,4.0034420483911575
West,Loam,Maize,946.5477429299222,36.69860970131687,FALSE,FALSE,Rainy,121,5.824470791022844
West,Peaty,Rice,622.2071529068855,23.633148406935213,TRUE,TRUE,Cloudy,132,5.8118021275029434
West,Loam,Cotton,623.8306558322083,15.898297464168982,FALSE,FALSE,Sunny,110,3.573612526
West,Chalky,Cotton,782.9126633,19.97913055524535,TRUE,FALSE,Rainy,110,5.417128177246039
South,Chalky,Soybean,254.45455996531967,34.137812052763095,TRUE,TRUE,Rainy,133,4.065326614574604
North,Loam,Soybean,962.9617539302307,28.55585069947255,TRUE,FALSE,Sunny,78,6.741678034190848
West,Sandy,Cotton,755.5095070707849,26.773081279463756,FALSE,FALSE,Sunny,68,3.7738225648053296
North,Loam,Wheat,960.4331778482356,33.642230783639576,TRUE,TRUE,Cloudy,141,8.722526015305586
East,Sandy,Barley,802.7750274686108,29.645682192592396,FALSE,TRUE,Rainy,98,5.841651207053319
East,Sandy,Wheat,863.8331262791304,17.90875931422919,TRUE,TRUE,Rainy,104,7.175823813798692
West,Chalky,Cotton,173.08473457382524,24.395154325949836,TRUE,TRUE,Sunny,138,4.635606490195702
East,Peaty,Cotton,719.2756849211886,29.105647587522128,TRUE,FALSE,Sunny,117,5.477575345689313
North,Chalky,Cotton,788.3226306419652,16.708474842566236,FALSE,TRUE,Rainy,94,5.820375208821622
North,Silt,Rice,668.9444607529553,19.970254233625404,TRUE,FALSE,Cloudy,82,4.582558454487461
East,Sandy,Cotton,811.6699289040465,37.24893510001671,TRUE,TRUE,Cloudy,138,7.874919910382689
West,Loam,Maize,502.1731769403805,28.232530274147166,TRUE,FALSE,Rainy,90,5.071442882017909
North,Loam,Maize,555.3454216960492,39.099096475260154,TRUE,FALSE,Cloudy,120,5.729615248618784
North,Peaty,Soybean,109.56908342879012,23.591770653983954,TRUE,FALSE,Cloudy,75,3.029780477180293
South,Sandy,Barley,116.40750710283069,31.79212190288321,FALSE,FALSE,Sunny,142,1.123115938804228
West,Loam,Soybean,489.8811837407628,28.78040918505623,TRUE,TRUE,Cloudy,75,5.693072566161886
South,Chalky,Rice,879.3297807342028,15.107220430588233,FALSE,TRUE,Rainy,85,6.283843320833245
East,Sandy,Rice,846.0499416,29.167864716258734,FALSE,FALSE,Sunny,90,4.757364681321708
East,Clay,Barley,486.723985,37.996048720968275,FALSE,TRUE,Sunny,67,4.338233612473403
South,Loam,Cotton,944.8332636,32.42266006927326,TRUE,FALSE,Rainy,68,6.040705803017656
West,Peaty,Wheat,214.77551953625584,18.334241058347658,TRUE,TRUE,Sunny,104,3.82107225
North,Clay,Cotton,785.4203276980904,32.15005622423645,FALSE,FALSE,Sunny,92,5.086612894420605
East,Sandy,Wheat,451.0589476888459,27.806354555507312,FALSE,TRUE,Rainy,76,3.5903008309907154
West,Chalky,Barley,111.95744221367318,28.777649681638596,TRUE,FALSE,Cloudy,98,2.396813950598578
West,Sandy,Barley,876.9516264283426,32.05583094969833,FALSE,FALSE,Rainy,62,5.348755726322342
East,Peaty,Barley,581.1810394631393,21.923448110580495,TRUE,TRUE,Sunny,149,5.227669055717816
East,Clay,Barley,418.2345232479101,23.367370835353874,FALSE,FALSE,Cloudy,102,3.1211137278337286
West,Sandy,Cotton,536.9430934,20.61994006837638,TRUE,TRUE,Cloudy,66,6.061021047
North,Silt,Soybean,548.2221630071838,19.698422055592538,FALSE,FALSE,Cloudy,84,2.8672345170216293
South,Silt,Soybean,954.1426551,28.723545951842326,FALSE,FALSE,Rainy,114,4.787254350405539
East,Peaty,Rice,569.5170881298766,29.04742017922013,TRUE,FALSE,Rainy,127,5.061166439796835
South,Silt,Cotton,978.7751535422537,25.614338102214376,TRUE,TRUE,Cloudy,79,8.367946881718337
West,Peaty,Wheat,561.0406666055708,37.85914389676102,TRUE,FALSE,Cloudy,141,4.294653707224942
South,Loam,Barley,166.26485148360706,34.380726480080135,TRUE,TRUE,Sunny,141,4.4741420257935545
North,Loam,Barley,693.3617538990742,39.30657908442353,FALSE,FALSE,Rainy,103,4.4062313483548134
West,Chalky,Barley,376.6400410787638,26.948052924697652,TRUE,FALSE,Cloudy,136,3.119090336246627
North,Loam,Maize,789.1856368021853,39.771834940194765,FALSE,TRUE,Sunny,87,6.026429304529681
West,Sandy,Soybean,515.7518464,31.378027710885004,TRUE,FALSE,Sunny,148,5.896434168
North,Silt,Maize,245.50647696203086,34.18009293723821,FALSE,TRUE,Sunny,75,2.573183219857232
West,Silt,Wheat,899.3921170894364,31.614950142325576,TRUE,FALSE,Rainy,67,7.619040357505087
North,Chalky,Maize,296.9294754650863,20.56161738187477,TRUE,FALSE,Sunny,149,4.485514615655048
West,Sandy,Wheat,470.99660642511674,25.36368224197731,TRUE,TRUE,Cloudy,134,6.716340294226404
North,Silt,Cotton,964.8145682795275,20.460585783995036,TRUE,FALSE,Sunny,88,5.791589411022372
West,Silt,Rice,526.2998538008728,39.07030044925128,FALSE,FALSE,Sunny,81,4.207302777519741
North,Peaty,Wheat,103.74718679351443,27.463487850903753,TRUE,FALSE,Rainy,135,1.955811078499916
East,Peaty,Rice,202.45739161733343,21.22377312132489,FALSE,FALSE,Sunny,113,1.4426814526197744
South,Loam,Cotton,181.64270303041187,16.33586837,FALSE,TRUE,Cloudy,128,1.714096912285774
West,Sandy,Maize,434.02464932727094,34.99311260360567,FALSE,FALSE,Rainy,120,3.6258625996327085
North,Silt,Barley,182.47694277966667,26.126750748200784,TRUE,FALSE,Cloudy,109,2.0322945127986065
East,Silt,Maize,115.27231868858065,22.48489361607538,TRUE,FALSE,Rainy,111,2.365266005577926
West,Clay,Maize,661.1214349848464,19.676711817857658,FALSE,FALSE,Cloudy,116,4.131872472110938
West,Loam,Soybean,314.55348855513654,39.29611769671265,FALSE,TRUE,Rainy,60,3.831221257
West,Chalky,Wheat,610.2094099855867,22.867835891952957,FALSE,TRUE,Sunny,93,3.9374102538468096
South,Chalky,Soybean,559.3677022130485,36.061135822395315,FALSE,TRUE,Rainy,136,4.732024347939786
North,Silt,Cotton,454.3250353886616,20.346424800570446,FALSE,FALSE,Sunny,75,2.19614606
North,Peaty,Wheat,116.11582145094673,22.076148811831686,FALSE,FALSE,Sunny,65,1.6639520096868043
West,Peaty,Soybean,213.7915294227446,29.554342475769133,TRUE,FALSE,Sunny,106,4.146041691828006
West,Chalky,Maize,267.8572196077505,19.341477496735074,TRUE,FALSE,Sunny,136,3.101424126
West,Peaty,Wheat,859.5068928561509,24.11734546,FALSE,FALSE,Sunny,124,4.443699968956188
East,Clay,Barley,479.46432222303656,34.16413608759434,FALSE,FALSE,Rainy,86,2.2307257394552575
West,Chalky,Maize,108.3159212180011,18.073213200660337,TRUE,TRUE,Rainy,86,3.7508317133530005
South,Peaty,Soybean,569.9350653208983,25.737756193931546,TRUE,TRUE,Cloudy,114,5.684279619584768
North,Peaty,Soybean,824.8243192146347,20.39912400753671,TRUE,FALSE,Sunny,93,5.668230002445886
South,Clay,Maize,340.7270559275207,32.786380167696095,TRUE,TRUE,Cloudy,71,5.359123322609388
West,Loam,Rice,849.7413147414229,38.290676141458306,FALSE,TRUE,Sunny,113,6.303252540870416
East,Clay,Barley,795.8486302573116,34.37464835,FALSE,FALSE,Rainy,85,4.002716935949366
West,Sandy,Cotton,674.0537178460867,26.692977986563662,TRUE,TRUE,Cloudy,130,5.875499658934714
West,Clay,Rice,548.7471458827129,35.70530979319446,TRUE,TRUE,Sunny,100,6.815792247745122
West,Chalky,Wheat,616.7868221395039,27.81979339,FALSE,FALSE,Rainy,122,3.3022305011443613
West,Silt,Wheat,117.06572515313673,31.870631638899987,FALSE,TRUE,Rainy,127,2.8655785033536056
West,Silt,Barley,391.3083125835062,20.032534597807878,TRUE,TRUE,Cloudy,95,4.909300299211736
North,Chalky,Rice,492.42177397006225,17.474985301524107,FALSE,FALSE,Sunny,125,2.608377903126979
South,Chalky,Wheat,291.5580535067569,28.706617012414913,TRUE,FALSE,Rainy,138,3.784073304440335
East,Chalky,Wheat,138.17646596302896,39.74082503670675,FALSE,TRUE,Cloudy,72,3.234617782644802
West,Peaty,Barley,552.4182513277899,36.35799186635578,TRUE,TRUE,Sunny,100,6.858719390351227
East,Peaty,Wheat,919.3330488621174,17.248615597136858,FALSE,TRUE,Rainy,149,6.042112691892621
North,Clay,Cotton,296.3896894020205,29.571378443373227,TRUE,FALSE,Sunny,93,3.5707126063043235
South,Peaty,Soybean,295.2871755680481,34.022727766590634,TRUE,TRUE,Cloudy,62,4.981702154372572
West,Sandy,Barley,137.46907846127235,21.941493937767248,TRUE,TRUE,Cloudy,97,3.126742752425735
North,Loam,Maize,178.43192677326016,32.57771867048065,TRUE,FALSE,Rainy,117,3.289443055012152
North,Clay,Barley,329.25486338789995,19.78344124357867,TRUE,TRUE,Sunny,131,5.816710679
South,Chalky,Barley,699.1536547562687,26.90436188096288,TRUE,FALSE,Cloudy,143,5.978818607612134
West,Loam,Rice,589.7725722613797,20.831885385230503,FALSE,FALSE,Cloudy,147,4.342811017895256
South,Silt,Wheat,350.86201243097173,33.63633765056031,TRUE,TRUE,Sunny,85,6.169410625
South,Sandy,Maize,977.4116862833622,18.659408166502505,TRUE,FALSE,Rainy,149,7.187183245498983
East,Silt,Wheat,112.5465801108663,37.392568742441725,TRUE,TRUE,Rainy,138,4.242697617
East,Clay,Rice,852.4199598344198,18.55490624533107,TRUE,FALSE,Rainy,133,6.137492652968876
South,Peaty,Cotton,354.1462922188423,37.00379335695102,FALSE,TRUE,Cloudy,146,2.8000255935055702
East,Silt,Maize,953.9705699619903,35.85102161643789,FALSE,FALSE,Sunny,135,5.906720472663675
North,Peaty,Barley,240.1897256438876,39.583895112517496,TRUE,TRUE,Rainy,74,5.455059915013038
South,Loam,Barley,128.86696896079147,15.84485576922376,FALSE,TRUE,Sunny,75,2.3635855802698806
West,Chalky,Wheat,552.0570867922766,23.311533619252877,FALSE,TRUE,Sunny,93,3.602415832437217
West,Sandy,Barley,103.80758298656238,30.511691110359138,TRUE,FALSE,Rainy,104,2.792134345637089
North,Sandy,Barley,997.3083995525201,24.54532443004934,TRUE,FALSE,Sunny,102,7.654969229387622
West,Silt,Rice,246.26181740951054,28.529677853705117,FALSE,FALSE,Sunny,90,1.6373067231442817
West,Clay,Barley,981.6433094914712,22.98606133051198,TRUE,FALSE,Cloudy,73,6.856168034424348
South,Clay,Cotton,175.7529656363967,17.797278604817507,TRUE,FALSE,Sunny,116,2.5341152062768604
North,Sandy,Cotton,728.0891439131972,22.889955904575444,TRUE,FALSE,Sunny,95,5.766516472400373
South,Chalky,Barley,867.3608232075749,35.42691733589955,FALSE,TRUE,Cloudy,108,6.691308021924701
North,Loam,Rice,826.7359670695702,21.062942108024835,TRUE,FALSE,Cloudy,65,6.033660993366442
South,Clay,Rice,331.20133245769205,28.95265754,FALSE,FALSE,Sunny,119,2.046583040012795
South,Sandy,Barley,976.5873568867535,15.907311584311246,TRUE,TRUE,Sunny,121,7.470309451461506
East,Peaty,Wheat,639.9510700050589,33.247185645139794,FALSE,FALSE,Sunny,103,3.308863067333263
West,Silt,Wheat,521.6253838093885,21.814157171372972,TRUE,TRUE,Rainy,118,5.278116912181563
North,Sandy,Soybean,333.3930532641707,22.53405515888941,FALSE,FALSE,Sunny,90,2.4432501288979984
West,Silt,Rice,724.9856842196384,23.56373319063544,FALSE,FALSE,Rainy,86,3.163806334
East,Chalky,Soybean,487.31415433540997,31.382584219327224,TRUE,TRUE,Cloudy,84,5.172669765724349
North,Peaty,Barley,272.23377812012734,32.10583502336654,FALSE,FALSE,Cloudy,79,2.1341392239035644
East,Clay,Cotton,919.6299325014973,34.84671846916789,FALSE,FALSE,Rainy,95,5.809098167279037
West,Peaty,Rice,171.98450833277832,29.404178919800003,FALSE,TRUE,Rainy,129,3.332160278605987
South,Chalky,Wheat,448.1779403602274,37.60903372646569,FALSE,FALSE,Rainy,144,3.3597786444582565
East,Clay,Rice,542.1943248524897,21.52181511671182,TRUE,TRUE,Cloudy,96,5.717835597008391
East,Clay,Rice,889.9382679,24.444997418909093,TRUE,FALSE,Cloudy,116,6.022858606623374
South,Loam,Rice,914.2232399216521,28.768251530398782,TRUE,FALSE,Rainy,62,6.171331682268051
West,Sandy,Wheat,346.55783885136475,30.748361759614028,FALSE,FALSE,Rainy,140,2.053469614107512
East,Sandy,Rice,859.5411701564786,17.68768675522899,FALSE,TRUE,Cloudy,136,5.795358982018154
West,Silt,Maize,401.19371771514267,35.291530991195124,FALSE,FALSE,Sunny,113,2.753915605668028
South,Loam,Soybean,145.46793895973397,17.528654590969865,TRUE,TRUE,Rainy,112,3.5153237591078876
North,Clay,Barley,970.1443144775466,35.30948867703862,TRUE,FALSE,Rainy,72,6.995221479745956
East,Peaty,Maize,131.55094190302432,20.97374323714085,FALSE,TRUE,Sunny,91,1.829084657032448
West,Sandy,Maize,717.6290338029564,15.238941445696616,FALSE,TRUE,Rainy,126,4.352931178467971
South,Sandy,Maize,979.5446404617167,34.85395001081855,TRUE,FALSE,Cloudy,79,6.187791748050731
South,Peaty,Barley,741.9699915821001,20.988020599819734,FALSE,FALSE,Cloudy,128,4.456485829322634
East,Clay,Rice,850.5441141232791,18.230925122539837,FALSE,FALSE,Rainy,118,4.7700043510971515
North,Sandy,Soybean,384.37317589089884,17.571100367791978,FALSE,FALSE,Cloudy,87,1.9432707347440434
East,Peaty,Soybean,686.3315116654715,27.263603649630273,TRUE,TRUE,Cloudy,72,5.874591913498356
West,Peaty,Cotton,715.0585643008634,30.49028676878115,TRUE,FALSE,Cloudy,140,6.590907073039407
South,Silt,Barley,303.6748183772179,16.40382362831267,FALSE,FALSE,Cloudy,96,1.8170902787091225
North,Chalky,Soybean,358.4644946414444,21.317894456555788,TRUE,TRUE,Sunny,67,5.291812827785587
West,Silt,Cotton,219.6789886705442,34.920651879079486,TRUE,TRUE,Cloudy,80,4.6426013283642655
East,Peaty,Soybean,607.2008124497993,32.70929584950669,TRUE,FALSE,Cloudy,106,4.993689303463149
South,Loam,Wheat,542.1738400256457,19.699764341101716,FALSE,TRUE,Rainy,113,3.342761899639111
East,Peaty,Rice,469.4878075362721,36.29292832957635,FALSE,TRUE,Cloudy,103,3.9866387007086317
North,Sandy,Soybean,188.40089628652288,25.374290843318818,FALSE,FALSE,Rainy,105,1.2602665716683372
North,Peaty,Cotton,303.10873874969946,27.386493694942022,TRUE,TRUE,Sunny,93,4.701626161001732
North,Clay,Barley,391.4142384,31.331074008431926,FALSE,FALSE,Sunny,101,3.0939814776383407
North,Chalky,Wheat,347.7785542624658,21.324476438384515,TRUE,FALSE,Cloudy,143,3.059088826126067
North,Loam,Maize,611.5565741400674,16.39813049670265,TRUE,TRUE,Rainy,136,6.2256935875271715
East,Chalky,Barley,195.60426800043277,26.336301508553046,TRUE,TRUE,Rainy,115,4.079200321355437
North,Clay,Cotton,390.4840694056994,15.551948046005792,TRUE,FALSE,Cloudy,97,3.588441073471675
North,Sandy,Soybean,530.0555821374603,17.10959758811778,TRUE,TRUE,Cloudy,90,5.139869938774151
