Region,Soil Type,Crop Type,Rainfall_mm,Temperature(c),Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare,Humidity,Moisture,Nitrogen,Potassium,Phosphorous,Fertilizer Name
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,64.0,51.0,5,9,29,14-35-14
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,69.66,51.62,36,0,4,Urea
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,50.38,53.63,8,6,37,17-17-17
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,65.19,50.69,26,1,16,DAP
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,55.73,60.55,10,15,18,Urea
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,68.09,43.83,10,20,20,DAP
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,61.58,56.87,24,0,23,14-35-14
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,56.59,20.08,15,0,35,14-35-14
South,Sandy,Maize,836.4997290709625,33.0,False,True,Sunny,147,6.805655492258094,56.31,25.41,18,0,23,20-20
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,51.22,37.76,27,1,19,17-17-17
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,59.04,44.65,12,18,16,DAP
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,72.18,53.83,15,15,12,DAP
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,58.1,55.98,9,12,26,Urea
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,69.07,48.24,41,0,0,14-35-14
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,54.32,35.7,9,2,8,Urea
North,Sandy,Barley,919.7358285,33.0,True,False,Cloudy,71,6.2633044830351565,62.99,50.43,10,0,9,20-20
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,58.69,34.11,12,8,33,20-20
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,69.62,65.41,3,10,32,14-35-14
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,50.1,57.67,14,0,6,17-17-17
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,58.79,66.37,10,12,30,10-26-26
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,62.64,30.24,13,1,14,Urea
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,67.29,22.56,7,0,37,20-20
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,68.2,43.9,21,0,28,DAP
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,57.48,62.2,6,0,7,10-26-26
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,66.42,33.78,28,0,13,DAP
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,53.09,41.85,37,0,0,14-35-14
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,44.52,37.4,27,4,15,DAP
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,50.54,54.24,8,7,26,14-35-14
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,45.89,61.45,9,2,7,Urea
East,Sandy,Cotton,541.2269817990136,28.0,True,True,Rainy,112,5.792234321357162,43.63,41.64,17,3,19,Urea
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,57.16,39.48,26,4,24,17-17-17
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,58.34,39.98,26,0,23,17-17-17
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,55.38,49.19,5,0,17,10-26-26
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,69.67,48.66,23,3,19,Urea
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,64.75,49.95,45,0,0,10-26-26
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,66.51,62.55,13,3,38,20-20
South,Sandy,Cotton,695.978051,34.0,False,True,Cloudy,63,5.428953786991077,50.64,63.2,9,5,28,DAP
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,59.89,59.4,28,4,22,10-26-26
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,67.02,41.72,37,0,1,28-28
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,71.07,65.13,9,8,19,20-20
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,58.7,28.33,11,0,18,Urea
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,55.64,37.76,37,2,0,10-26-26
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,68.13,39.85,24,0,21,20-20
West,Sandy,Barley,567.0999358,34.0,True,True,Rainy,109,6.645500303088901,73.42,43.02,45,0,0,20-20
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,62.0,48.0,14,15,12,17-17-17
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,74.54,61.36,9,0,38,Urea
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,58.28,29.1,36,3,0,10-26-26
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,51.82,37.23,38,1,3,DAP
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,55.64,40.28,13,2,13,17-17-17
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,59.17,41.86,9,8,31,DAP
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,58.06,40.83,20,1,31,Urea
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,69.0,50.68,13,9,35,17-17-17
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,59.13,25.08,38,0,4,17-17-17
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,74.98,58.44,7,9,15,28-28
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,53.46,60.24,39,2,3,17-17-17
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,65.84,45.46,36,1,0,10-26-26
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,59.58,69.23,16,0,34,20-20
West,Sandy,Maize,653.8129243892049,31.0,False,False,Sunny,127,3.313697596,62.74,54.75,33,0,3,DAP
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,58.69,34.11,12,8,33,20-20
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,69.62,65.41,3,10,32,14-35-14
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,50.1,57.67,14,0,6,17-17-17
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,58.79,66.37,10,12,30,10-26-26
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,62.64,30.24,13,1,14,Urea
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,67.29,22.56,7,0,37,20-20
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,68.2,43.9,21,0,28,DAP
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,57.48,62.2,6,0,7,10-26-26
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,66.42,33.78,28,0,13,DAP
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,53.09,41.85,37,0,0,14-35-14
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,44.52,37.4,27,4,15,DAP
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,50.54,54.24,8,7,26,14-35-14
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,45.89,61.45,9,2,7,Urea
West,Sandy,Cotton,773.5421533693105,28.0,False,False,Sunny,117,5.020109941,43.63,41.64,17,3,19,Urea
East,Sandy,Wheat,762.1933043014243,39.0,True,True,Cloudy,99,6.954933716692243,74.83,33.14,11,10,28,14-35-14
East,Sandy,Wheat,762.1933043014243,39.0,True,True,Cloudy,99,6.954933716692243,60.41,50.77,6,4,34,Urea
East,Sandy,Wheat,762.1933043014243,39.0,True,True,Cloudy,99,6.954933716692243,72.27,42.36,43,0,0,DAP
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,70.37,55.46,24,0,17,17-17-17
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,68.84,58.57,10,7,28,DAP
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,58.19,38.52,41,0,0,20-20
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,68.75,64.77,7,11,30,28-28
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,64.13,34.63,13,1,9,10-26-26
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,59.23,50.06,9,7,28,17-17-17
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,70.92,63.58,18,0,42,17-17-17
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,72.21,25.55,3,2,29,14-35-14
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,52.85,22.87,40,3,1,10-26-26
East,Sandy,Cotton,983.9921599595006,33.0,True,True,Rainy,92,8.852315674575705,70.5,42.98,7,4,32,20-20
West,Sandy,Maize,534.6604391822721,24.0,False,False,Sunny,134,3.7139008835323946,60.16,32.61,38,4,0,DAP
West,Sandy,Maize,534.6604391822721,24.0,False,False,Sunny,134,3.7139008835323946,53.31,26.82,8,1,5,20-20
West,Sandy,Maize,534.6604391822721,24.0,False,False,Sunny,134,3.7139008835323946,49.32,38.13,21,0,19,10-26-26
West,Sandy,Maize,534.6604391822721,24.0,False,False,Sunny,134,3.7139008835323946,52.52,35.28,12,8,34,10-26-26
West,Sandy,Wheat,281.1034309713255,36.0,False,True,Sunny,82,3.049537463398494,76.26,36.26,7,11,34,10-26-26
West,Sandy,Wheat,281.1034309713255,36.0,False,True,Sunny,82,3.049537463398494,62.76,31.8,33,0,0,20-20
West,Sandy,Wheat,281.1034309713255,36.0,False,True,Sunny,82,3.049537463398494,71.34,50.85,9,11,23,20-20
West,Sandy,Wheat,281.1034309713255,36.0,False,True,Sunny,82,3.049537463398494,65.18,32.53,19,1,20,17-17-17
West,Sandy,Wheat,281.1034309713255,36.0,False,True,Sunny,82,3.049537463398494,57.23,60.02,6,5,28,10-26-26
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,56.39,37.84,13,4,6,10-26-26
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,53.18,42.19,19,3,33,DAP
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,45.99,64.48,42,1,0,14-35-14
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,65.49,61.86,10,10,12,20-20
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,59.26,51.55,15,0,12,28-28
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,48.75,47.25,10,9,12,DAP
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,51.34,33.38,38,2,1,28-28
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,54.58,36.36,20,2,20,10-26-26
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,55.08,28.55,9,20,22,10-26-26
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,56.76,20.0,12,0,39,Urea
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,58.85,54.14,12,14,12,DAP
East,Sandy,Cotton,927.604117587672,29.0,True,False,Rainy,67,7.280805083956582,46.93,59.62,12,0,4,20-20
South,Sandy,Wheat,352.1413915080126,37.0,False,False,Rainy,112,3.201821787080388,74.71,50.16,33,0,2,10-26-26
South,Sandy,Wheat,352.1413915080126,37.0,False,False,Rainy,112,3.201821787080388,62.5,53.31,42,0,4,20-20
South,Sandy,Wheat,352.1413915080126,37.0,False,False,Rainy,112,3.201821787080388,59.21,38.16,10,3,42,28-28
South,Sandy,Wheat,352.1413915080126,37.0,False,False,Rainy,112,3.201821787080388,62.07,24.59,12,2,43,10-26-26
West,Sandy,Wheat,548.5117571003701,24.0,False,True,Rainy,83,4.792747054866253,54.7,25.03,44,0,0,DAP
West,Sandy,Wheat,548.5117571003701,24.0,False,True,Rainy,83,4.792747054866253,58.45,38.36,11,0,15,DAP
West,Sandy,Wheat,548.5117571003701,24.0,False,True,Rainy,83,4.792747054866253,45.62,24.15,14,15,14,14-35-14
West,Sandy,Wheat,548.5117571003701,24.0,False,True,Rainy,83,4.792747054866253,52.39,50.79,18,1,18,14-35-14
West,Sandy,Wheat,548.5117571003701,24.0,False,True,Rainy,83,4.792747054866253,59.99,64.4,12,0,11,17-17-17
East,Sandy,Wheat,205.22125476306093,25.0,False,False,Cloudy,132,0.3333696321178074,55.37,65.56,9,4,12,28-28
East,Sandy,Wheat,205.22125476306093,25.0,False,False,Cloudy,132,0.3333696321178074,61.44,49.36,43,0,3,DAP
East,Sandy,Wheat,205.22125476306093,25.0,False,False,Cloudy,132,0.3333696321178074,64.48,52.92,16,0,8,14-35-14
East,Sandy,Wheat,205.22125476306093,25.0,False,False,Cloudy,132,0.3333696321178074,54.12,31.81,38,4,0,28-28
East,Sandy,Wheat,205.22125476306093,25.0,False,False,Cloudy,132,0.3333696321178074,48.3,60.18,13,2,11,28-28
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,64.55,46.56,23,1,20,10-26-26
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,60.62,45.99,23,0,25,28-28
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,65.34,35.1,5,0,9,14-35-14
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,58.39,64.42,8,1,11,28-28
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,54.83,25.81,26,0,24,14-35-14
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,59.37,32.03,38,1,4,14-35-14
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,74.89,47.11,22,0,21,20-20
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,43.85,43.37,20,0,19,DAP
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,70.69,43.81,18,0,26,28-28
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,66.27,38.77,41,0,0,17-17-17
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,46.49,36.19,36,3,0,28-28
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,43.2,31.33,34,0,4,Urea
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,51.21,32.58,12,0,14,Urea
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,51.8,55.09,15,4,37,Urea
North,Sandy,Barley,212.86605599599835,29.0,False,True,Rainy,137,2.4428347016364684,52.52,59.05,13,12,26,28-28
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,54.0,25.0,9,10,30,14-35-14
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,61.78,47.46,35,0,0,14-35-14
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,61.58,39.06,39,3,0,Urea
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,42.07,47.05,35,0,1,20-20
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,69.82,63.0,6,7,28,10-26-26
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,63.35,70.0,13,14,17,Urea
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,67.18,30.09,8,0,18,20-20
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,48.4,57.89,16,0,30,10-26-26
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,52.41,56.61,9,13,29,17-17-17
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,63.35,51.28,12,2,31,Urea
South,Sandy,Maize,500.1705048046543,28.0,False,False,Rainy,139,3.649032528,46.44,53.68,21,0,18,14-35-14
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,51.81,52.3,9,1,35,Urea
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,50.1,30.22,38,0,2,14-35-14
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,69.52,47.69,16,18,10,17-17-17
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,51.96,40.99,12,11,18,17-17-17
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,47.32,67.89,10,0,13,17-17-17
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,60.44,28.67,39,3,3,10-26-26
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,66.27,40.8,19,0,34,DAP
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,59.67,27.04,35,1,0,14-35-14
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,58.81,28.94,9,1,16,17-17-17
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,57.61,57.88,8,0,5,DAP
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,45.29,45.88,25,2,22,Urea
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,60.54,46.23,13,3,34,Urea
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,63.04,37.86,28,0,22,17-17-17
West,Sandy,Maize,263.4604502454155,27.0,False,False,Cloudy,62,2.357655163797439,46.3,38.5,15,3,11,14-35-14
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,61.9,32.87,41,3,1,28-28
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,56.48,24.69,41,0,0,DAP
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,73.31,26.07,8,0,18,20-20
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,59.46,64.44,6,0,16,28-28
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,74.86,57.18,19,0,42,Urea
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,59.19,26.58,16,0,32,14-35-14
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,66.5,37.64,19,1,28,14-35-14
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,52.94,35.23,19,2,18,Urea
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,60.97,44.56,8,12,20,20-20
North,Sandy,Wheat,897.6824194545246,33.0,False,True,Rainy,131,6.042526860261544,55.28,55.87,6,4,32,28-28
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,60.0,47.0,22,0,21,28-28
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,53.68,70.0,7,6,34,20-20
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,74.96,45.96,3,18,20,Urea
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,58.51,42.79,38,0,4,28-28
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,66.76,52.32,26,3,25,20-20
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,58.68,33.78,34,2,3,DAP
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,56.44,68.29,12,0,10,20-20
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,57.6,53.41,41,1,0,28-28
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,72.03,70.0,26,2,24,Urea
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,56.4,48.79,35,0,0,10-26-26
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,67.97,37.89,26,4,20,28-28
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,69.94,41.75,17,0,11,10-26-26
South,Sandy,Maize,986.8842310806124,30.0,False,False,Sunny,136,5.311832323924021,67.34,54.97,8,7,32,14-35-14
North,Sandy,Cotton,849.3224774,36.0,False,True,Rainy,125,5.701810705879026,74.55,57.03,11,2,35,Urea
North,Sandy,Cotton,849.3224774,36.0,False,True,Rainy,125,5.701810705879026,69.58,42.28,37,0,0,28-28
North,Sandy,Cotton,849.3224774,36.0,False,True,Rainy,125,5.701810705879026,77.72,29.51,9,4,28,20-20
North,Sandy,Cotton,849.3224774,36.0,False,True,Rainy,125,5.701810705879026,67.17,50.44,36,3,0,28-28
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,53.18,50.78,21,3,17,Urea
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,47.81,36.46,11,5,26,14-35-14
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,66.45,25.05,43,0,0,Urea
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,61.45,49.19,20,3,22,DAP
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,66.97,35.57,16,0,39,28-28
West,Sandy,Cotton,571.0280946,32.0,False,False,Cloudy,121,4.872434922,64.95,55.13,16,0,10,20-20
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,73.7,57.78,39,4,2,20-20
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,59.48,61.29,3,5,30,14-35-14
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,61.19,31.95,20,3,16,DAP
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,60.07,27.77,17,4,23,10-26-26
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,54.12,42.26,26,0,18,10-26-26
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,57.72,46.52,42,0,0,20-20
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,66.58,57.85,18,0,36,28-28
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,64.59,64.54,7,11,18,Urea
West,Sandy,Maize,167.5721088357927,34.0,True,True,Sunny,68,3.763344809491289,58.31,46.39,36,0,0,28-28
West,Sandy,Barley,430.2689106290632,30.0,False,True,Rainy,68,2.833720272947784,60.0,47.0,12,0,42,DAP
West,Sandy,Barley,430.2689106290632,30.0,False,True,Rainy,68,2.833720272947784,63.85,56.3,39,1,1,20-20
